timestamp,pos,future_pos,future_trend
89900,899,919,Uptrend
89900,899,919,Uptrend
89900,899,919,Uptrend
89900,899,919,Uptrend
89900,899,919,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90700,907,927,Uptrend
90800,908,928,Uptrend
91300,913,933,Downtrend
91300,913,933,Downtrend
92000,920,940,Uptrend
92000,920,940,Uptrend
92000,920,940,Uptrend
93300,933,953,Uptrend
93300,933,953,Uptrend
93500,935,955,Downtrend
93500,935,955,Downtrend
93800,938,958,Downtrend
94300,943,963,Downtrend
94300,943,963,Downtrend
97000,970,990,Downtrend
102600,1026,1046,Downtrend
102600,1026,1046,Downtrend
106300,1063,1083,Downtrend
106800,1068,1088,Uptrend
106800,1068,1088,Uptrend
109200,1092,1112,Downtrend
109200,1092,1112,Downtrend
109300,1093,1113,Downtrend
109300,1093,1113,Downtrend
109900,1099,1119,Uptrend
109900,1099,1119,Uptrend
111000,1110,1130,Uptrend
111000,1110,1130,Uptrend
114200,1142,1162,Uptrend
117400,1174,1194,Downtrend
117400,1174,1194,Downtrend
119700,1197,1217,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121000,1210,1230,Downtrend
121500,1215,1235,Uptrend
121900,1219,1239,Uptrend
123300,1233,1253,Uptrend
123400,1234,1254,Uptrend
123400,1234,1254,Uptrend
123800,1238,1258,Uptrend
123800,1238,1258,Uptrend
125000,1250,1270,Downtrend
125000,1250,1270,Downtrend
126000,1260,1280,Downtrend
126000,1260,1280,Downtrend
129600,1296,1316,Downtrend
133300,1333,1353,Downtrend
133300,1333,1353,Downtrend
134800,1348,1368,Downtrend
137300,1373,1393,Uptrend
137300,1373,1393,Uptrend
139300,1393,1413,Uptrend
143100,1431,1451,Downtrend
143100,1431,1451,Downtrend
143100,1431,1451,Downtrend
143100,1431,1451,Downtrend
145800,1458,1478,Downtrend
145800,1458,1478,Downtrend
145800,1458,1478,Downtrend
145800,1458,1478,Downtrend
145800,1458,1478,Downtrend
145800,1458,1478,Downtrend
146100,1461,1481,Downtrend
146100,1461,1481,Downtrend
146100,1461,1481,Downtrend
146100,1461,1481,Downtrend
146700,1467,1487,Uptrend
147000,1470,1490,Uptrend
147000,1470,1490,Uptrend
147500,1475,1495,Uptrend
147500,1475,1495,Uptrend
147800,1478,1498,Uptrend
147800,1478,1498,Uptrend
148200,1482,1502,Downtrend
148200,1482,1502,Downtrend
148500,1485,1505,Downtrend
150300,1503,1523,Uptrend
150300,1503,1523,Uptrend
150300,1503,1523,Uptrend
150300,1503,1523,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
151400,1514,1534,Uptrend
158000,1580,1600,Downtrend
158000,1580,1600,Downtrend
160000,1600,1620,Downtrend
160000,1600,1620,Downtrend
162100,1621,1641,Uptrend
162100,1621,1641,Uptrend
165300,1653,1673,Uptrend
165300,1653,1673,Uptrend
169700,1697,1717,Downtrend
169700,1697,1717,Downtrend
175000,1750,1770,Downtrend
178200,1782,1802,Downtrend
179100,1791,1811,Uptrend
179100,1791,1811,Uptrend
180500,1805,1825,Downtrend
180500,1805,1825,Downtrend
190000,1900,1920,Downtrend
190000,1900,1920,Downtrend
190600,1906,1926,Downtrend
190600,1906,1926,Downtrend
192400,1924,1944,Downtrend
192400,1924,1944,Downtrend
192800,1928,1948,Uptrend
192800,1928,1948,Uptrend
193000,1930,1950,Uptrend
193000,1930,1950,Uptrend
193200,1932,1952,Uptrend
193200,1932,1952,Uptrend
193600,1936,1956,Downtrend
193600,1936,1956,Downtrend
193600,1936,1956,Downtrend
196400,1964,1984,Downtrend
196400,1964,1984,Downtrend
196500,1965,1985,Downtrend
196500,1965,1985,Downtrend
196500,1965,1985,Downtrend
198400,1984,2004,Uptrend
198400,1984,2004,Uptrend
200300,2003,2023,Downtrend
200700,2007,2027,Uptrend
201400,2014,2034,Uptrend
203300,2033,2053,Downtrend
204900,2049,2069,Downtrend
204900,2049,2069,Downtrend
204900,2049,2069,Downtrend
209200,2092,2112,Uptrend
209200,2092,2112,Uptrend
209300,2093,2113,Uptrend
209600,2096,2116,Uptrend
209600,2096,2116,Uptrend
209600,2096,2116,Uptrend
211800,2118,2138,Uptrend
211800,2118,2138,Uptrend
212300,2123,2143,Downtrend
212300,2123,2143,Downtrend
212300,2123,2143,Downtrend
212300,2123,2143,Downtrend
213200,2132,2152,Downtrend
213500,2135,2155,Downtrend
215600,2156,2176,Downtrend
215600,2156,2176,Downtrend
217900,2179,2199,Downtrend
217900,2179,2199,Downtrend
221100,2211,2231,Uptrend
221100,2211,2231,Uptrend
221100,2211,2231,Uptrend
221100,2211,2231,Uptrend
221100,2211,2231,Uptrend
221100,2211,2231,Uptrend
222100,2221,2241,Downtrend
222300,2223,2243,Downtrend
222300,2223,2243,Downtrend
222300,2223,2243,Downtrend
222300,2223,2243,Downtrend
226000,2260,2280,Uptrend
232000,2320,2340,Downtrend
232500,2325,2345,Downtrend
232600,2326,2346,Downtrend
232900,2329,2349,Downtrend
232900,2329,2349,Downtrend
239500,2395,2415,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
239900,2399,2419,Downtrend
249400,2494,2514,Uptrend
249900,2499,2519,Downtrend
249900,2499,2519,Downtrend
251200,2512,2532,Downtrend
251200,2512,2532,Downtrend
251200,2512,2532,Downtrend
253200,2532,2552,Downtrend
253200,2532,2552,Downtrend
253300,2533,2553,Downtrend
253300,2533,2553,Downtrend
257300,2573,2593,Downtrend
257700,2577,2597,Downtrend
257700,2577,2597,Downtrend
258900,2589,2609,Uptrend
261400,2614,2634,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262000,2620,2640,Uptrend
262500,2625,2645,Downtrend
262500,2625,2645,Downtrend
265300,2653,2673,Uptrend
265300,2653,2673,Uptrend
265300,2653,2673,Uptrend
265300,2653,2673,Uptrend
265300,2653,2673,Uptrend
267600,2676,2696,Downtrend
268400,2684,2704,Uptrend
271900,2719,2739,Downtrend
273800,2738,2758,Downtrend
277500,2775,2795,Uptrend
277500,2775,2795,Uptrend
278700,2787,2807,Downtrend
278700,2787,2807,Downtrend
278700,2787,2807,Downtrend
281500,2815,2835,Uptrend
281500,2815,2835,Uptrend
284800,2848,2868,Downtrend
284800,2848,2868,Downtrend
284800,2848,2868,Downtrend
284800,2848,2868,Downtrend
289200,2892,2912,Downtrend
289200,2892,2912,Downtrend
291500,2915,2935,Downtrend
291500,2915,2935,Downtrend
291500,2915,2935,Downtrend
291500,2915,2935,Downtrend
291700,2917,2937,Downtrend
291700,2917,2937,Downtrend
291700,2917,2937,Downtrend
291700,2917,2937,Downtrend
293300,2933,2953,Uptrend
293300,2933,2953,Uptrend
293300,2933,2953,Uptrend
293300,2933,2953,Uptrend
293300,2933,2953,Uptrend
293300,2933,2953,Uptrend
295500,2955,2975,Uptrend
295500,2955,2975,Uptrend
298500,2985,3005,Downtrend
298500,2985,3005,Downtrend
298500,2985,3005,Downtrend
299500,2995,3015,Uptrend
299500,2995,3015,Uptrend
299600,2996,3016,Uptrend
299600,2996,3016,Uptrend
300200,3002,3022,Uptrend
300200,3002,3022,Uptrend
301900,3019,3039,Uptrend
301900,3019,3039,Uptrend
301900,3019,3039,Uptrend
301900,3019,3039,Uptrend
302600,3026,3046,Downtrend
302600,3026,3046,Downtrend
303100,3031,3051,Uptrend
308300,3083,3103,Downtrend
311300,3113,3133,Downtrend
314600,3146,3166,Downtrend
314600,3146,3166,Downtrend
314600,3146,3166,Downtrend
314600,3146,3166,Downtrend
314600,3146,3166,Downtrend
316300,3163,3183,Uptrend
316300,3163,3183,Uptrend
316300,3163,3183,Uptrend
316300,3163,3183,Uptrend
316300,3163,3183,Uptrend
316300,3163,3183,Uptrend
318000,3180,3200,Uptrend
318000,3180,3200,Uptrend
321000,3210,3230,Downtrend
323600,3236,3256,Downtrend
323600,3236,3256,Downtrend
323800,3238,3258,Uptrend
323800,3238,3258,Uptrend
323800,3238,3258,Uptrend
323800,3238,3258,Uptrend
324100,3241,3261,Uptrend
324100,3241,3261,Uptrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
332700,3327,3347,Downtrend
335500,3355,3375,Uptrend
335500,3355,3375,Uptrend
336700,3367,3387,Uptrend
336700,3367,3387,Uptrend
336800,3368,3388,Uptrend
336800,3368,3388,Uptrend
337300,3373,3393,Uptrend
337300,3373,3393,Uptrend
338900,3389,3409,Uptrend
338900,3389,3409,Uptrend
340100,3401,3421,Downtrend
340100,3401,3421,Downtrend
340100,3401,3421,Downtrend
340100,3401,3421,Downtrend
340700,3407,3427,Uptrend
340700,3407,3427,Uptrend
343200,3432,3452,Downtrend
343600,3436,3456,Uptrend
343600,3436,3456,Uptrend
343600,3436,3456,Uptrend
345700,3457,3477,Downtrend
345700,3457,3477,Downtrend
347400,3474,3494,Uptrend
347800,3478,3498,Uptrend
347800,3478,3498,Uptrend
351300,3513,3533,Uptrend
351900,3519,3539,Downtrend
351900,3519,3539,Downtrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
353400,3534,3554,Uptrend
355600,3556,3576,Uptrend
356300,3563,3583,Uptrend
358200,3582,3602,Downtrend
358200,3582,3602,Downtrend
359400,3594,3614,Downtrend
359400,3594,3614,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
359600,3596,3616,Downtrend
361400,3614,3634,Uptrend
361400,3614,3634,Uptrend
362700,3627,3647,Uptrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
362900,3629,3649,Downtrend
368400,3684,3704,Downtrend
368400,3684,3704,Downtrend
372400,3724,3744,Uptrend
373600,3736,3756,Downtrend
373600,3736,3756,Downtrend
373600,3736,3756,Downtrend
374600,3746,3766,Uptrend
374600,3746,3766,Uptrend
374700,3747,3767,Uptrend
374700,3747,3767,Uptrend
374700,3747,3767,Uptrend
377000,3770,3790,Uptrend
377000,3770,3790,Uptrend
377000,3770,3790,Uptrend
377900,3779,3799,Downtrend
383400,3834,3854,Downtrend
383400,3834,3854,Downtrend
383400,3834,3854,Downtrend
385500,3855,3875,Downtrend
385500,3855,3875,Downtrend
385700,3857,3877,Downtrend
385700,3857,3877,Downtrend
385700,3857,3877,Downtrend
385700,3857,3877,Downtrend
386000,3860,3880,Uptrend
386000,3860,3880,Uptrend
388100,3881,3901,Downtrend
388100,3881,3901,Downtrend
393100,3931,3951,Downtrend
393100,3931,3951,Downtrend
394600,3946,3966,Uptrend
394600,3946,3966,Uptrend
395200,3952,3972,Downtrend
395200,3952,3972,Downtrend
396600,3966,3986,Uptrend
396600,3966,3986,Uptrend
396800,3968,3988,Uptrend
396800,3968,3988,Uptrend
400000,4000,4020,Downtrend
400000,4000,4020,Downtrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
402100,4021,4041,Uptrend
404200,4042,4062,Downtrend
404200,4042,4062,Downtrend
406400,4064,4084,Uptrend
406400,4064,4084,Uptrend
406400,4064,4084,Uptrend
409700,4097,4117,Downtrend
409700,4097,4117,Downtrend
410700,4107,4127,Downtrend
410700,4107,4127,Downtrend
410700,4107,4127,Downtrend
410700,4107,4127,Downtrend
412300,4123,4143,Uptrend
412300,4123,4143,Uptrend
412300,4123,4143,Uptrend
413100,4131,4151,Downtrend
413100,4131,4151,Downtrend
413100,4131,4151,Downtrend
414500,4145,4165,Downtrend
414500,4145,4165,Downtrend
415200,4152,4172,Downtrend
415200,4152,4172,Downtrend
416200,4162,4182,Uptrend
416200,4162,4182,Uptrend
417300,4173,4193,Downtrend
417300,4173,4193,Downtrend
418200,4182,4202,Downtrend
418200,4182,4202,Downtrend
419000,4190,4210,Downtrend
421500,4215,4235,Downtrend
421500,4215,4235,Downtrend
421500,4215,4235,Downtrend
428900,4289,4309,Uptrend
428900,4289,4309,Uptrend
429400,4294,4314,Downtrend
432400,4324,4344,Uptrend
432500,4325,4345,Uptrend
432500,4325,4345,Uptrend
433000,4330,4350,Downtrend
434000,4340,4360,Uptrend
434000,4340,4360,Uptrend
435700,4357,4377,Uptrend
435700,4357,4377,Uptrend
436000,4360,4380,Downtrend
443400,4434,4454,Uptrend
445000,4450,4470,Uptrend
445000,4450,4470,Uptrend
445700,4457,4477,Uptrend
445700,4457,4477,Uptrend
446000,4460,4480,Uptrend
446000,4460,4480,Uptrend
447700,4477,4497,Downtrend
451000,4510,4530,Uptrend
451000,4510,4530,Uptrend
451600,4516,4536,Downtrend
451600,4516,4536,Downtrend
451600,4516,4536,Downtrend
452000,4520,4540,Downtrend
453300,4533,4553,Downtrend
453300,4533,4553,Downtrend
457100,4571,4591,Uptrend
457100,4571,4591,Uptrend
457600,4576,4596,Uptrend
457600,4576,4596,Uptrend
458600,4586,4606,Downtrend
458600,4586,4606,Downtrend
458700,4587,4607,Uptrend
458700,4587,4607,Uptrend
460000,4600,4620,Downtrend
461000,4610,4630,Downtrend
461000,4610,4630,Downtrend
461400,4614,4634,Uptrend
461400,4614,4634,Uptrend
461400,4614,4634,Uptrend
463400,4634,4654,Uptrend
464800,4648,4668,Uptrend
464800,4648,4668,Uptrend
464800,4648,4668,Uptrend
465100,4651,4671,Downtrend
465100,4651,4671,Downtrend
466300,4663,4683,Uptrend
470800,4708,4728,Downtrend
470800,4708,4728,Downtrend
471500,4715,4735,Downtrend
471500,4715,4735,Downtrend
474200,4742,4762,Downtrend
477700,4777,4797,Uptrend
477700,4777,4797,Uptrend
479000,4790,4810,Downtrend
479000,4790,4810,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
480800,4808,4828,Downtrend
482600,4826,4846,Uptrend
482600,4826,4846,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
482900,4829,4849,Uptrend
484200,4842,4862,Downtrend
484200,4842,4862,Downtrend
486700,4867,4887,Downtrend
487500,4875,4895,Downtrend
489100,4891,4911,Uptrend
489100,4891,4911,Uptrend
489100,4891,4911,Uptrend
489100,4891,4911,Uptrend
489100,4891,4911,Uptrend
489100,4891,4911,Uptrend
490900,4909,4929,Uptrend
490900,4909,4929,Uptrend
490900,4909,4929,Uptrend
494000,4940,4960,Uptrend
494000,4940,4960,Uptrend
494000,4940,4960,Uptrend
494200,4942,4962,Uptrend
494700,4947,4967,Downtrend
494700,4947,4967,Downtrend
494700,4947,4967,Downtrend
496600,4966,4986,Uptrend
497100,4971,4991,Downtrend
497500,4975,4995,Downtrend
500400,5004,5024,Downtrend
500400,5004,5024,Downtrend
500500,5005,5025,Downtrend
500500,5005,5025,Downtrend
509700,5097,5117,Uptrend
509700,5097,5117,Uptrend
509700,5097,5117,Uptrend
509700,5097,5117,Uptrend
509700,5097,5117,Uptrend
509700,5097,5117,Uptrend
509700,5097,5117,Uptrend
510900,5109,5129,Uptrend
512300,5123,5143,Downtrend
512300,5123,5143,Downtrend
515300,5153,5173,Downtrend
515300,5153,5173,Downtrend
517000,5170,5190,Uptrend
517000,5170,5190,Uptrend
520000,5200,5220,Uptrend
520000,5200,5220,Uptrend
521600,5216,5236,Downtrend
521600,5216,5236,Downtrend
521900,5219,5239,Downtrend
521900,5219,5239,Downtrend
524200,5242,5262,Downtrend
524200,5242,5262,Downtrend
529100,5291,5311,Downtrend
529500,5295,5315,Downtrend
529500,5295,5315,Downtrend
529500,5295,5315,Downtrend
529500,5295,5315,Downtrend
529500,5295,5315,Downtrend
529500,5295,5315,Downtrend
533800,5338,5358,Uptrend
541200,5412,5432,Downtrend
541200,5412,5432,Downtrend
541200,5412,5432,Downtrend
541200,5412,5432,Downtrend
542500,5425,5445,Downtrend
542500,5425,5445,Downtrend
542500,5425,5445,Downtrend
542500,5425,5445,Downtrend
547400,5474,5494,Downtrend
547400,5474,5494,Downtrend
548200,5482,5502,Uptrend
548300,5483,5503,Uptrend
548300,5483,5503,Uptrend
548300,5483,5503,Uptrend
548300,5483,5503,Uptrend
548300,5483,5503,Uptrend
548300,5483,5503,Uptrend
548600,5486,5506,Uptrend
548600,5486,5506,Uptrend
553100,5531,5551,Uptrend
553900,5539,5559,Uptrend
554600,5546,5566,Downtrend
554600,5546,5566,Downtrend
557500,5575,5595,Downtrend
557500,5575,5595,Downtrend
557500,5575,5595,Downtrend
557500,5575,5595,Downtrend
564300,5643,5663,Downtrend
565200,5652,5672,Uptrend
565200,5652,5672,Uptrend
565200,5652,5672,Uptrend
565300,5653,5673,Uptrend
565300,5653,5673,Uptrend
565300,5653,5673,Uptrend
565800,5658,5678,Uptrend
565800,5658,5678,Uptrend
569000,5690,5710,Downtrend
569000,5690,5710,Downtrend
571600,5716,5736,Uptrend
571600,5716,5736,Uptrend
573500,5735,5755,Downtrend
573500,5735,5755,Downtrend
573500,5735,5755,Downtrend
577100,5771,5791,Downtrend
577100,5771,5791,Downtrend
577100,5771,5791,Downtrend
577700,5777,5797,Uptrend
577700,5777,5797,Uptrend
577700,5777,5797,Uptrend
577800,5778,5798,Uptrend
577800,5778,5798,Uptrend
580400,5804,5824,Uptrend
580400,5804,5824,Uptrend
583300,5833,5853,Downtrend
587900,5879,5899,Downtrend
588000,5880,5900,Downtrend
588000,5880,5900,Downtrend
590100,5901,5921,Uptrend
591500,5915,5935,Uptrend
592700,5927,5947,Uptrend
592700,5927,5947,Uptrend
592900,5929,5949,Uptrend
592900,5929,5949,Uptrend
592900,5929,5949,Uptrend
593700,5937,5957,Uptrend
593700,5937,5957,Uptrend
595100,5951,5971,Downtrend
595100,5951,5971,Downtrend
595100,5951,5971,Downtrend
595700,5957,5977,Uptrend
595800,5958,5978,Uptrend
595800,5958,5978,Uptrend
599200,5992,6012,Downtrend
599200,5992,6012,Downtrend
601200,6012,6032,Downtrend
601800,6018,6038,Downtrend
602500,6025,6045,Downtrend
602500,6025,6045,Downtrend
602500,6025,6045,Downtrend
602500,6025,6045,Downtrend
603100,6031,6051,Uptrend
603100,6031,6051,Uptrend
603100,6031,6051,Uptrend
604000,6040,6060,Uptrend
604000,6040,6060,Uptrend
604100,6041,6061,Uptrend
605900,6059,6079,Uptrend
607600,6076,6096,Uptrend
607600,6076,6096,Uptrend
607600,6076,6096,Uptrend
607600,6076,6096,Uptrend
608900,6089,6109,Downtrend
608900,6089,6109,Downtrend
613000,6130,6150,Downtrend
613000,6130,6150,Downtrend
614300,6143,6163,Downtrend
614900,6149,6169,Downtrend
615200,6152,6172,Uptrend
615200,6152,6172,Uptrend
615200,6152,6172,Uptrend
615200,6152,6172,Uptrend
615500,6155,6175,Uptrend
615500,6155,6175,Uptrend
615600,6156,6176,Uptrend
615600,6156,6176,Uptrend
617600,6176,6196,Uptrend
617600,6176,6196,Uptrend
617600,6176,6196,Uptrend
617600,6176,6196,Uptrend
617600,6176,6196,Uptrend
617600,6176,6196,Uptrend
618800,6188,6208,Downtrend
618800,6188,6208,Downtrend
618800,6188,6208,Downtrend
618800,6188,6208,Downtrend
621700,6217,6237,Downtrend
621700,6217,6237,Downtrend
622200,6222,6242,Downtrend
624200,6242,6262,Uptrend
624200,6242,6262,Uptrend
624200,6242,6262,Uptrend
624200,6242,6262,Uptrend
626500,6265,6285,Uptrend
628300,6283,6303,Downtrend
628300,6283,6303,Downtrend
629100,6291,6311,Downtrend
629100,6291,6311,Downtrend
629100,6291,6311,Downtrend
631600,6316,6336,Uptrend
634100,6341,6361,Downtrend
634100,6341,6361,Downtrend
635700,6357,6377,Downtrend
635700,6357,6377,Downtrend
635700,6357,6377,Downtrend
636000,6360,6380,Downtrend
636000,6360,6380,Downtrend
642600,6426,6446,Uptrend
642600,6426,6446,Uptrend
646500,6465,6485,Uptrend
648000,6480,6500,Uptrend
648000,6480,6500,Uptrend
648000,6480,6500,Uptrend
648000,6480,6500,Uptrend
649300,6493,6513,Downtrend
649300,6493,6513,Downtrend
650100,6501,6521,Downtrend
650100,6501,6521,Downtrend
651200,6512,6532,Uptrend
651200,6512,6532,Uptrend
651200,6512,6532,Uptrend
651200,6512,6532,Uptrend
651900,6519,6539,Downtrend
652300,6523,6543,Uptrend
652300,6523,6543,Uptrend
656000,6560,6580,Downtrend
656000,6560,6580,Downtrend
656000,6560,6580,Downtrend
656300,6563,6583,Downtrend
656300,6563,6583,Downtrend
656300,6563,6583,Downtrend
656300,6563,6583,Downtrend
656600,6566,6586,Downtrend
656600,6566,6586,Downtrend
657400,6574,6594,Uptrend
657400,6574,6594,Uptrend
660600,6606,6626,Downtrend
660600,6606,6626,Downtrend
660600,6606,6626,Downtrend
660600,6606,6626,Downtrend
660600,6606,6626,Downtrend
660600,6606,6626,Downtrend
661500,6615,6635,Uptrend
661500,6615,6635,Uptrend
662600,6626,6646,Downtrend
662600,6626,6646,Downtrend
663800,6638,6658,Downtrend
663800,6638,6658,Downtrend
664900,6649,6669,Downtrend
664900,6649,6669,Downtrend
664900,6649,6669,Downtrend
664900,6649,6669,Downtrend
667000,6670,6690,Downtrend
667000,6670,6690,Downtrend
669200,6692,6712,Uptrend
669200,6692,6712,Uptrend
671700,6717,6737,Uptrend
672300,6723,6743,Uptrend
672800,6728,6748,Downtrend
672800,6728,6748,Downtrend
674900,6749,6769,Downtrend
675700,6757,6777,Downtrend
675700,6757,6777,Downtrend
676200,6762,6782,Downtrend
676200,6762,6782,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
677900,6779,6799,Downtrend
678400,6784,6804,Downtrend
678600,6786,6806,Downtrend
678600,6786,6806,Downtrend
682900,6829,6849,Downtrend
682900,6829,6849,Downtrend
683400,6834,6854,Uptrend
683400,6834,6854,Uptrend
685400,6854,6874,Uptrend
686700,6867,6887,Downtrend
686700,6867,6887,Downtrend
686700,6867,6887,Downtrend
686700,6867,6887,Downtrend
686700,6867,6887,Downtrend
686700,6867,6887,Downtrend
687400,6874,6894,Downtrend
692200,6922,6942,Downtrend
692200,6922,6942,Downtrend
692200,6922,6942,Downtrend
692200,6922,6942,Downtrend
692200,6922,6942,Downtrend
692200,6922,6942,Downtrend
692200,6922,6942,Downtrend
694200,6942,6962,Downtrend
694200,6942,6962,Downtrend
694300,6943,6963,Uptrend
697100,6971,6991,Downtrend
700900,7009,7029,Downtrend
700900,7009,7029,Downtrend
700900,7009,7029,Downtrend
701000,7010,7030,Downtrend
701000,7010,7030,Downtrend
701000,7010,7030,Downtrend
702500,7025,7045,Uptrend
702500,7025,7045,Uptrend
702500,7025,7045,Uptrend
704300,7043,7063,Uptrend
704300,7043,7063,Uptrend
705000,7050,7070,Downtrend
705000,7050,7070,Downtrend
705000,7050,7070,Downtrend
710500,7105,7125,Downtrend
716200,7162,7182,Downtrend
716200,7162,7182,Downtrend
716200,7162,7182,Downtrend
716700,7167,7187,Uptrend
716700,7167,7187,Uptrend
717200,7172,7192,Uptrend
717200,7172,7192,Uptrend
720100,7201,7221,Uptrend
722300,7223,7243,Downtrend
722300,7223,7243,Downtrend
724100,7241,7261,Uptrend
725500,7255,7275,Uptrend
725500,7255,7275,Uptrend
725500,7255,7275,Uptrend
725500,7255,7275,Uptrend
730600,7306,7326,Downtrend
730600,7306,7326,Downtrend
731100,7311,7331,Uptrend
731100,7311,7331,Uptrend
731600,7316,7336,Uptrend
731600,7316,7336,Uptrend
732100,7321,7341,Uptrend
