timestamp,pos,future_pos,future_trend
87400,874,924,Uptrend
87800,878,928,Uptrend
87900,879,929,Downtrend
87900,879,929,Downtrend
88000,880,930,Downtrend
88000,880,930,Downtrend
88000,880,930,Downtrend
88400,884,934,Downtrend
88500,885,935,Uptrend
88500,885,935,Uptrend
88600,886,936,Uptrend
89400,894,944,Uptrend
89600,896,946,Uptrend
89800,898,948,Uptrend
89900,899,949,Uptrend
90300,903,953,Uptrend
90400,904,954,Uptrend
90500,905,955,Uptrend
90700,907,957,Downtrend
90700,907,957,Downtrend
90700,907,957,Downtrend
90800,908,958,Uptrend
91700,917,967,Uptrend
91800,918,968,Uptrend
91800,918,968,Uptrend
91800,918,968,Uptrend
92400,924,974,Downtrend
92600,926,976,Downtrend
92900,929,979,Downtrend
93000,930,980,Downtrend
93000,930,980,Downtrend
93900,939,989,Downtrend
93900,939,989,Downtrend
94000,940,990,Downtrend
94000,940,990,Downtrend
94000,940,990,Downtrend
94000,940,990,Downtrend
94600,946,996,Downtrend
94800,948,998,Uptrend
95800,958,1008,Uptrend
96300,963,1013,Uptrend
96700,967,1017,Uptrend
97400,974,1024,Uptrend
97600,976,1026,Uptrend
97800,978,1028,Uptrend
97900,979,1029,Uptrend
98000,980,1030,Uptrend
98000,980,1030,Uptrend
98100,981,1031,Uptrend
98200,982,1032,Uptrend
98300,983,1033,Uptrend
99100,991,1041,Downtrend
99300,993,1043,Downtrend
99300,993,1043,Downtrend
99900,999,1049,Downtrend
100800,1008,1058,Downtrend
101200,1012,1062,Downtrend
101300,1013,1063,Downtrend
102100,1021,1071,Uptrend
102700,1027,1077,Downtrend
102900,1029,1079,Uptrend
103100,1031,1081,Downtrend
103400,1034,1084,Downtrend
103600,1036,1086,Downtrend
103600,1036,1086,Downtrend
104200,1042,1092,Uptrend
104200,1042,1092,Uptrend
104200,1042,1092,Uptrend
104200,1042,1092,Uptrend
104200,1042,1092,Uptrend
105100,1051,1101,Uptrend
105300,1053,1103,Uptrend
105300,1053,1103,Uptrend
105300,1053,1103,Uptrend
105300,1053,1103,Uptrend
105400,1054,1104,Uptrend
105700,1057,1107,Uptrend
106000,1060,1110,Downtrend
106300,1063,1113,Downtrend
106700,1067,1117,Downtrend
107100,1071,1121,Downtrend
107500,1075,1125,Uptrend
108800,1088,1138,Uptrend
108800,1088,1138,Uptrend
109000,1090,1140,Downtrend
109200,1092,1142,Downtrend
109400,1094,1144,Downtrend
109600,1096,1146,Downtrend
110000,1100,1150,Downtrend
110400,1104,1154,Uptrend
110700,1107,1157,Downtrend
111500,1115,1165,Downtrend
111600,1116,1166,Downtrend
111700,1117,1167,Downtrend
111700,1117,1167,Downtrend
111700,1117,1167,Downtrend
112000,1120,1170,Uptrend
112000,1120,1170,Uptrend
112000,1120,1170,Uptrend
112000,1120,1170,Uptrend
113600,1136,1186,Uptrend
113600,1136,1186,Uptrend
113600,1136,1186,Uptrend
113600,1136,1186,Uptrend
113600,1136,1186,Uptrend
114100,1141,1191,Uptrend
114500,1145,1195,Uptrend
114500,1145,1195,Uptrend
114500,1145,1195,Uptrend
114500,1145,1195,Uptrend
114500,1145,1195,Uptrend
114800,1148,1198,Uptrend
115700,1157,1207,Uptrend
116400,1164,1214,Downtrend
116400,1164,1214,Downtrend
116400,1164,1214,Downtrend
116400,1164,1214,Downtrend
116400,1164,1214,Downtrend
116400,1164,1214,Downtrend
116600,1166,1216,Downtrend
116900,1169,1219,Downtrend
117300,1173,1223,Downtrend
117400,1174,1224,Downtrend
117700,1177,1227,Downtrend
117800,1178,1228,Downtrend
118400,1184,1234,Downtrend
118800,1188,1238,Downtrend
119900,1199,1249,Uptrend
120000,1200,1250,Uptrend
120100,1201,1251,Uptrend
120200,1202,1252,Uptrend
120300,1203,1253,Uptrend
120400,1204,1254,Uptrend
120900,1209,1259,Uptrend
121300,1213,1263,Uptrend
122500,1225,1275,Uptrend
122900,1229,1279,Downtrend
123000,1230,1280,Downtrend
123200,1232,1282,Downtrend
123400,1234,1284,Downtrend
123400,1234,1284,Downtrend
123500,1235,1285,Downtrend
123700,1237,1287,Downtrend
124300,1243,1293,Downtrend
124400,1244,1294,Uptrend
125100,1251,1301,Downtrend
125100,1251,1301,Downtrend
125300,1253,1303,Uptrend
125800,1258,1308,Uptrend
126400,1264,1314,Downtrend
127100,1271,1321,Downtrend
127200,1272,1322,Downtrend
127300,1273,1323,Downtrend
127300,1273,1323,Downtrend
127500,1275,1325,Downtrend
127800,1278,1328,Uptrend
127900,1279,1329,Uptrend
128200,1282,1332,Uptrend
128300,1283,1333,Uptrend
129000,1290,1340,Downtrend
129200,1292,1342,Downtrend
129700,1297,1347,Downtrend
130000,1300,1350,Downtrend
130200,1302,1352,Downtrend
130500,1305,1355,Downtrend
130500,1305,1355,Downtrend
131100,1311,1361,Downtrend
131100,1311,1361,Downtrend
131500,1315,1365,Uptrend
132100,1321,1371,Uptrend
132200,1322,1372,Uptrend
132600,1326,1376,Uptrend
132900,1329,1379,Uptrend
132900,1329,1379,Uptrend
133000,1330,1380,Uptrend
133100,1331,1381,Uptrend
133200,1332,1382,Uptrend
133200,1332,1382,Uptrend
133200,1332,1382,Uptrend
133200,1332,1382,Uptrend
133200,1332,1382,Uptrend
133700,1337,1387,Uptrend
134000,1340,1390,Downtrend
134200,1342,1392,Downtrend
134200,1342,1392,Downtrend
134200,1342,1392,Downtrend
134200,1342,1392,Downtrend
134200,1342,1392,Downtrend
134500,1345,1395,Downtrend
134800,1348,1398,Downtrend
135000,1350,1400,Downtrend
135400,1354,1404,Downtrend
135500,1355,1405,Downtrend
135800,1358,1408,Downtrend
135800,1358,1408,Downtrend
136500,1365,1415,Uptrend
136500,1365,1415,Uptrend
136600,1366,1416,Uptrend
136700,1367,1417,Uptrend
136800,1368,1418,Uptrend
136900,1369,1419,Uptrend
137000,1370,1420,Uptrend
137100,1371,1421,Uptrend
137300,1373,1423,Downtrend
138000,1380,1430,Downtrend
138100,1381,1431,Downtrend
138300,1383,1433,Downtrend
138400,1384,1434,Downtrend
139100,1391,1441,Uptrend
139300,1393,1443,Uptrend
139500,1395,1445,Downtrend
139700,1397,1447,Downtrend
139700,1397,1447,Downtrend
139700,1397,1447,Downtrend
139700,1397,1447,Downtrend
139700,1397,1447,Downtrend
140400,1404,1454,Downtrend
140600,1406,1456,Downtrend
141100,1411,1461,Downtrend
141200,1412,1462,Uptrend
141200,1412,1462,Uptrend
141800,1418,1468,Downtrend
141900,1419,1469,Uptrend
142100,1421,1471,Uptrend
142200,1422,1472,Downtrend
142200,1422,1472,Downtrend
142300,1423,1473,Downtrend
142800,1428,1478,Downtrend
143700,1437,1487,Downtrend
143800,1438,1488,Downtrend
143900,1439,1489,Downtrend
144000,1440,1490,Downtrend
144300,1443,1493,Uptrend
145700,1457,1507,Downtrend
145700,1457,1507,Downtrend
145900,1459,1509,Downtrend
145900,1459,1509,Downtrend
145900,1459,1509,Downtrend
145900,1459,1509,Downtrend
145900,1459,1509,Downtrend
146200,1462,1512,Downtrend
146600,1466,1516,Uptrend
146900,1469,1519,Uptrend
146900,1469,1519,Uptrend
147100,1471,1521,Uptrend
147600,1476,1526,Uptrend
147800,1478,1528,Uptrend
148400,1484,1534,Uptrend
148700,1487,1537,Downtrend
149400,1494,1544,Uptrend
149600,1496,1546,Uptrend
149900,1499,1549,Downtrend
150700,1507,1557,Downtrend
150800,1508,1558,Downtrend
151400,1514,1564,Uptrend
152300,1523,1573,Uptrend
152900,1529,1579,Uptrend
153100,1531,1581,Uptrend
153300,1533,1583,Downtrend
153300,1533,1583,Downtrend
153400,1534,1584,Downtrend
153500,1535,1585,Downtrend
153600,1536,1586,Downtrend
153800,1538,1588,Downtrend
154000,1540,1590,Downtrend
154100,1541,1591,Downtrend
154600,1546,1596,Downtrend
154600,1546,1596,Downtrend
154800,1548,1598,Downtrend
154900,1549,1599,Downtrend
156000,1560,1610,Uptrend
156100,1561,1611,Uptrend
156600,1566,1616,Uptrend
156800,1568,1618,Uptrend
157500,1575,1625,Downtrend
157800,1578,1628,Uptrend
158000,1580,1630,Downtrend
158100,1581,1631,Downtrend
158800,1588,1638,Downtrend
158800,1588,1638,Downtrend
159100,1591,1641,Downtrend
159100,1591,1641,Downtrend
159400,1594,1644,Uptrend
160000,1600,1650,Uptrend
160100,1601,1651,Uptrend
161200,1612,1662,Downtrend
161200,1612,1662,Downtrend
161600,1616,1666,Downtrend
161800,1618,1668,Downtrend
162100,1621,1671,Downtrend
162100,1621,1671,Downtrend
162300,1623,1673,Downtrend
162300,1623,1673,Downtrend
162300,1623,1673,Downtrend
162300,1623,1673,Downtrend
162300,1623,1673,Downtrend
162500,1625,1675,Downtrend
162900,1629,1679,Uptrend
163200,1632,1682,Uptrend
163300,1633,1683,Uptrend
163300,1633,1683,Uptrend
163800,1638,1688,Uptrend
164500,1645,1695,Uptrend
165000,1650,1700,Downtrend
165600,1656,1706,Downtrend
165600,1656,1706,Downtrend
165800,1658,1708,Downtrend
165800,1658,1708,Downtrend
165800,1658,1708,Downtrend
165800,1658,1708,Downtrend
166600,1666,1716,Downtrend
167100,1671,1721,Downtrend
167300,1673,1723,Uptrend
167700,1677,1727,Uptrend
168300,1683,1733,Uptrend
168300,1683,1733,Uptrend
168500,1685,1735,Uptrend
168600,1686,1736,Uptrend
168700,1687,1737,Downtrend
168800,1688,1738,Uptrend
168900,1689,1739,Downtrend
169000,1690,1740,Uptrend
169000,1690,1740,Uptrend
169400,1694,1744,Downtrend
170000,1700,1750,Downtrend
170400,1704,1754,Downtrend
170700,1707,1757,Downtrend
170700,1707,1757,Downtrend
171400,1714,1764,Uptrend
171800,1718,1768,Uptrend
171900,1719,1769,Uptrend
172000,1720,1770,Uptrend
172300,1723,1773,Downtrend
172300,1723,1773,Downtrend
172600,1726,1776,Downtrend
172600,1726,1776,Downtrend
172700,1727,1777,Downtrend
172900,1729,1779,Downtrend
172900,1729,1779,Downtrend
172900,1729,1779,Downtrend
172900,1729,1779,Downtrend
172900,1729,1779,Downtrend
173100,1731,1781,Uptrend
173200,1732,1782,Uptrend
173300,1733,1783,Uptrend
173300,1733,1783,Uptrend
173600,1736,1786,Uptrend
173900,1739,1789,Uptrend
174400,1744,1794,Uptrend
174700,1747,1797,Uptrend
174800,1748,1798,Uptrend
175200,1752,1802,Uptrend
175200,1752,1802,Uptrend
175300,1753,1803,Uptrend
175300,1753,1803,Uptrend
176200,1762,1812,Uptrend
176300,1763,1813,Uptrend
176500,1765,1815,Uptrend
177000,1770,1820,Downtrend
178000,1780,1830,Downtrend
178500,1785,1835,Downtrend
179200,1792,1842,Downtrend
179300,1793,1843,Downtrend
179300,1793,1843,Downtrend
179300,1793,1843,Downtrend
179300,1793,1843,Downtrend
179300,1793,1843,Downtrend
179300,1793,1843,Downtrend
179400,1794,1844,Downtrend
181400,1814,1864,Downtrend
182100,1821,1871,Uptrend
182500,1825,1875,Uptrend
182500,1825,1875,Uptrend
182700,1827,1877,Uptrend
182900,1829,1879,Uptrend
183200,1832,1882,Uptrend
183600,1836,1886,Downtrend
183600,1836,1886,Downtrend
183800,1838,1888,Downtrend
184400,1844,1894,Downtrend
184500,1845,1895,Downtrend
184600,1846,1896,Downtrend
184800,1848,1898,Downtrend
184900,1849,1899,Downtrend
184900,1849,1899,Downtrend
184900,1849,1899,Downtrend
184900,1849,1899,Downtrend
184900,1849,1899,Downtrend
185900,1859,1909,Uptrend
185900,1859,1909,Uptrend
186200,1862,1912,Uptrend
186500,1865,1915,Uptrend
187100,1871,1921,Uptrend
188100,1881,1931,Downtrend
188300,1883,1933,Downtrend
188400,1884,1934,Downtrend
188400,1884,1934,Downtrend
188400,1884,1934,Downtrend
188400,1884,1934,Downtrend
188400,1884,1934,Downtrend
188800,1888,1938,Uptrend
188800,1888,1938,Uptrend
188900,1889,1939,Uptrend
188900,1889,1939,Uptrend
189200,1892,1942,Uptrend
189200,1892,1942,Uptrend
189200,1892,1942,Uptrend
189200,1892,1942,Uptrend
189200,1892,1942,Uptrend
189200,1892,1942,Uptrend
189500,1895,1945,Uptrend
190800,1908,1958,Uptrend
191100,1911,1961,Uptrend
191100,1911,1961,Uptrend
191100,1911,1961,Uptrend
191100,1911,1961,Uptrend
191100,1911,1961,Uptrend
191100,1911,1961,Uptrend
191400,1914,1964,Downtrend
191700,1917,1967,Downtrend
191700,1917,1967,Downtrend
191800,1918,1968,Downtrend
192400,1924,1974,Downtrend
192400,1924,1974,Downtrend
192400,1924,1974,Downtrend
192400,1924,1974,Downtrend
192600,1926,1976,Downtrend
192700,1927,1977,Downtrend
193000,1930,1980,Downtrend
193900,1939,1989,Downtrend
194100,1941,1991,Downtrend
194400,1944,1994,Downtrend
194400,1944,1994,Downtrend
194700,1947,1997,Downtrend
195000,1950,2000,Downtrend
195200,1952,2002,Downtrend
195900,1959,2009,Downtrend
195900,1959,2009,Downtrend
195900,1959,2009,Downtrend
195900,1959,2009,Downtrend
195900,1959,2009,Downtrend
196100,1961,2011,Downtrend
196100,1961,2011,Downtrend
196700,1967,2017,Downtrend
196800,1968,2018,Downtrend
197900,1979,2029,Downtrend
198200,1982,2032,Uptrend
198200,1982,2032,Uptrend
198700,1987,2037,Uptrend
198700,1987,2037,Uptrend
200000,2000,2050,Uptrend
200100,2001,2051,Uptrend
200200,2002,2052,Uptrend
200600,2006,2056,Downtrend
200700,2007,2057,Downtrend
200700,2007,2057,Downtrend
200900,2009,2059,Downtrend
200900,2009,2059,Downtrend
201200,2012,2062,Downtrend
201600,2016,2066,Downtrend
202000,2020,2070,Downtrend
202100,2021,2071,Uptrend
202600,2026,2076,Uptrend
202600,2026,2076,Uptrend
202600,2026,2076,Uptrend
202600,2026,2076,Uptrend
202600,2026,2076,Uptrend
203000,2030,2080,Uptrend
203000,2030,2080,Uptrend
203000,2030,2080,Uptrend
203000,2030,2080,Uptrend
203100,2031,2081,Uptrend
203300,2033,2083,Uptrend
203500,2035,2085,Downtrend
203600,2036,2086,Downtrend
203600,2036,2086,Downtrend
204100,2041,2091,Downtrend
204700,2047,2097,Downtrend
205300,2053,2103,Uptrend
205300,2053,2103,Uptrend
205700,2057,2107,Uptrend
205800,2058,2108,Downtrend
205900,2059,2109,Downtrend
206000,2060,2110,Uptrend
206000,2060,2110,Uptrend
206100,2061,2111,Uptrend
206200,2062,2112,Uptrend
206800,2068,2118,Uptrend
207100,2071,2121,Uptrend
207200,2072,2122,Downtrend
207300,2073,2123,Uptrend
207800,2078,2128,Downtrend
209500,2095,2145,Downtrend
209500,2095,2145,Downtrend
209500,2095,2145,Downtrend
209500,2095,2145,Downtrend
209600,2096,2146,Downtrend
209600,2096,2146,Downtrend
209700,2097,2147,Downtrend
209900,2099,2149,Downtrend
209900,2099,2149,Downtrend
209900,2099,2149,Downtrend
209900,2099,2149,Downtrend
210000,2100,2150,Downtrend
210200,2102,2152,Downtrend
211100,2111,2161,Downtrend
211300,2113,2163,Downtrend
211300,2113,2163,Downtrend
211400,2114,2164,Downtrend
211700,2117,2167,Downtrend
211800,2118,2168,Downtrend
212700,2127,2177,Uptrend
212800,2128,2178,Uptrend
213200,2132,2182,Uptrend
213200,2132,2182,Uptrend
213200,2132,2182,Uptrend
213200,2132,2182,Uptrend
213200,2132,2182,Uptrend
213200,2132,2182,Uptrend
213400,2134,2184,Uptrend
213700,2137,2187,Uptrend
213700,2137,2187,Uptrend
213700,2137,2187,Uptrend
213700,2137,2187,Uptrend
214800,2148,2198,Downtrend
214800,2148,2198,Downtrend
215100,2151,2201,Downtrend
215100,2151,2201,Downtrend
215300,2153,2203,Downtrend
215300,2153,2203,Downtrend
216100,2161,2211,Downtrend
216400,2164,2214,Uptrend
216600,2166,2216,Uptrend
216600,2166,2216,Uptrend
216700,2167,2217,Uptrend
217000,2170,2220,Uptrend
217500,2175,2225,Uptrend
217900,2179,2229,Uptrend
218700,2187,2237,Uptrend
218700,2187,2237,Uptrend
218700,2187,2237,Uptrend
218700,2187,2237,Uptrend
218700,2187,2237,Uptrend
218800,2188,2238,Uptrend
218800,2188,2238,Uptrend
218800,2188,2238,Uptrend
218800,2188,2238,Uptrend
218800,2188,2238,Uptrend
218900,2189,2239,Uptrend
219000,2190,2240,Uptrend
219100,2191,2241,Uptrend
219200,2192,2242,Uptrend
219200,2192,2242,Uptrend
219200,2192,2242,Uptrend
219600,2196,2246,Downtrend
220200,2202,2252,Uptrend
220900,2209,2259,Uptrend
220900,2209,2259,Uptrend
220900,2209,2259,Uptrend
220900,2209,2259,Uptrend
220900,2209,2259,Uptrend
220900,2209,2259,Uptrend
221000,2210,2260,Uptrend
221400,2214,2264,Downtrend
221600,2216,2266,Downtrend
222000,2220,2270,Downtrend
222300,2223,2273,Downtrend
222400,2224,2274,Downtrend
223100,2231,2281,Downtrend
223400,2234,2284,Downtrend
223600,2236,2286,Downtrend
223700,2237,2287,Uptrend
224400,2244,2294,Uptrend
224900,2249,2299,Uptrend
224900,2249,2299,Uptrend
224900,2249,2299,Uptrend
225000,2250,2300,Uptrend
225200,2252,2302,Downtrend
226300,2263,2313,Downtrend
226400,2264,2314,Downtrend
226700,2267,2317,Downtrend
226800,2268,2318,Downtrend
226900,2269,2319,Downtrend
227300,2273,2323,Downtrend
228200,2282,2332,Uptrend
228300,2283,2333,Uptrend
229000,2290,2340,Downtrend
229700,2297,2347,Downtrend
229700,2297,2347,Downtrend
229700,2297,2347,Downtrend
229700,2297,2347,Downtrend
229700,2297,2347,Downtrend
230200,2302,2352,Downtrend
230300,2303,2353,Downtrend
231400,2314,2364,Uptrend
231400,2314,2364,Uptrend
231400,2314,2364,Uptrend
231400,2314,2364,Uptrend
231500,2315,2365,Uptrend
232100,2321,2371,Uptrend
232200,2322,2372,Uptrend
232500,2325,2375,Uptrend
232500,2325,2375,Uptrend
232700,2327,2377,Downtrend
232900,2329,2379,Downtrend
233200,2332,2382,Downtrend
233900,2339,2389,Downtrend
234600,2346,2396,Downtrend
234800,2348,2398,Downtrend
235100,2351,2401,Downtrend
235100,2351,2401,Downtrend
236900,2369,2419,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237400,2374,2424,Uptrend
237600,2376,2426,Uptrend
238000,2380,2430,Uptrend
238300,2383,2433,Uptrend
238300,2383,2433,Uptrend
238600,2386,2436,Uptrend
238600,2386,2436,Uptrend
238800,2388,2438,Uptrend
239300,2393,2443,Uptrend
239300,2393,2443,Uptrend
239300,2393,2443,Uptrend
239300,2393,2443,Uptrend
239400,2394,2444,Uptrend
239400,2394,2444,Uptrend
