timestamp,pos,future_pos,future_trend
508000,5080,5090,Downtrend
508000,5080,5090,Downtrend
515500,5155,5165,Downtrend
515500,5155,5165,Downtrend
528700,5287,5297,Uptrend
531500,5315,5325,Downtrend
533600,5336,5346,Uptrend
536600,5366,5376,Uptrend
536600,5366,5376,Uptrend
552000,5520,5530,Uptrend
552000,5520,5530,Uptrend
552000,5520,5530,Uptrend
552000,5520,5530,Uptrend
557500,5575,5585,Uptrend
557500,5575,5585,Uptrend
570100,5701,5711,Downtrend
573100,5731,5741,Uptrend
590900,5909,5919,Uptrend
631800,6318,6328,Downtrend
631800,6318,6328,Downtrend
649400,6494,6504,Uptrend
666200,6662,6672,Downtrend
666200,6662,6672,Downtrend
677500,6775,6785,Downtrend
682900,6829,6839,Uptrend
682900,6829,6839,Uptrend
726200,7262,7272,Uptrend
736900,7369,7379,Uptrend
736900,7369,7379,Uptrend
749400,7494,7504,Uptrend
749400,7494,7504,Uptrend
752000,7520,7530,Downtrend
764700,7647,7657,Downtrend
764700,7647,7657,Downtrend
768900,7689,7699,Uptrend
781900,7819,7829,Uptrend
781900,7819,7829,Uptrend
799400,7994,8004,Downtrend
812600,8126,8136,Uptrend
812600,8126,8136,Uptrend
833200,8332,8342,Uptrend
833200,8332,8342,Uptrend
833200,8332,8342,Uptrend
833200,8332,8342,Uptrend
859700,8597,8607,Uptrend
861200,8612,8622,Downtrend
870100,8701,8711,Downtrend
873400,8734,8744,Uptrend
873400,8734,8744,Uptrend
873400,8734,8744,Uptrend
875600,8756,8766,Downtrend
875600,8756,8766,Downtrend
878100,8781,8791,Uptrend
886500,8865,8875,Downtrend
888100,8881,8891,Uptrend
911100,9111,9121,Uptrend
922000,9220,9230,Downtrend
928800,9288,9298,Uptrend
934600,9346,9356,Uptrend
934600,9346,9356,Uptrend
937900,9379,9389,Downtrend
949700,9497,9507,Downtrend
949700,9497,9507,Downtrend
988200,9882,9892,Downtrend
998900,9989,9999,Downtrend
500,5,15,Downtrend
16900,169,179,Downtrend
16900,169,179,Downtrend
25600,256,266,Downtrend
25600,256,266,Downtrend
47800,478,488,Downtrend
61700,617,627,Downtrend
63700,637,647,Downtrend
71100,711,721,Uptrend
71100,711,721,Uptrend
81800,818,828,Uptrend
85200,852,862,Downtrend
85200,852,862,Downtrend
92100,921,931,Uptrend
97500,975,985,Downtrend
100800,1008,1018,Uptrend
100800,1008,1018,Uptrend
106200,1062,1072,Uptrend
106200,1062,1072,Uptrend
107100,1071,1081,Downtrend
107100,1071,1081,Downtrend
107100,1071,1081,Downtrend
107100,1071,1081,Downtrend
113900,1139,1149,Downtrend
119900,1199,1209,Uptrend
119900,1199,1209,Uptrend
119900,1199,1209,Uptrend
137600,1376,1386,Uptrend
141100,1411,1421,Uptrend
141100,1411,1421,Uptrend
142300,1423,1433,Downtrend
159100,1591,1601,Downtrend
195100,1951,1961,Uptrend
225700,2257,2267,Downtrend
225700,2257,2267,Downtrend
225800,2258,2268,Downtrend
225900,2259,2269,Downtrend
225900,2259,2269,Downtrend
235900,2359,2369,Uptrend
237800,2378,2388,Downtrend
248300,2483,2493,Downtrend
248300,2483,2493,Downtrend
248300,2483,2493,Downtrend
248300,2483,2493,Downtrend
249100,2491,2501,Downtrend
251300,2513,2523,Uptrend
265300,2653,2663,Downtrend
299100,2991,3001,Uptrend
299100,2991,3001,Uptrend
306900,3069,3079,Uptrend
322600,3226,3236,Downtrend
322600,3226,3236,Downtrend
325600,3256,3266,Uptrend
348600,3486,3496,Uptrend
348600,3486,3496,Uptrend
349200,3492,3502,Uptrend
349200,3492,3502,Uptrend
349200,3492,3502,Uptrend
349900,3499,3509,Uptrend
349900,3499,3509,Uptrend
349900,3499,3509,Uptrend
358300,3583,3593,Downtrend
358300,3583,3593,Downtrend
358300,3583,3593,Downtrend
393600,3936,3946,Downtrend
422100,4221,4231,Uptrend
422100,4221,4231,Uptrend
431000,4310,4320,Uptrend
435800,4358,4368,Downtrend
470000,4700,4710,Uptrend
470500,4705,4715,Downtrend
470500,4705,4715,Downtrend
472200,4722,4732,Uptrend
472200,4722,4732,Uptrend
476600,4766,4776,Uptrend
498200,4982,4992,Uptrend
508700,5087,5097,Uptrend
537000,5370,5380,Uptrend
537000,5370,5380,Uptrend
538900,5389,5399,Downtrend
538900,5389,5399,Downtrend
539200,5392,5402,Downtrend
571400,5714,5724,Downtrend
571400,5714,5724,Downtrend
571400,5714,5724,Downtrend
571400,5714,5724,Downtrend
575700,5757,5767,Downtrend
594000,5940,5950,Downtrend
612700,6127,6137,Uptrend
612700,6127,6137,Uptrend
612700,6127,6137,Uptrend
612700,6127,6137,Uptrend
613200,6132,6142,Uptrend
628300,6283,6293,Uptrend
633100,6331,6341,Uptrend
656000,6560,6570,Downtrend
681000,6810,6820,Downtrend
681000,6810,6820,Downtrend
700800,7008,7018,Uptrend
706400,7064,7074,Uptrend
717900,7179,7189,Downtrend
723700,7237,7247,Downtrend
729700,7297,7307,Downtrend
746400,7464,7474,Downtrend
751600,7516,7526,Downtrend
751600,7516,7526,Downtrend
755000,7550,7560,Uptrend
764900,7649,7659,Downtrend
768400,7684,7694,Uptrend
768400,7684,7694,Uptrend
772300,7723,7733,Uptrend
772300,7723,7733,Uptrend
772300,7723,7733,Uptrend
780600,7806,7816,Downtrend
815000,8150,8160,Downtrend
815000,8150,8160,Downtrend
815000,8150,8160,Downtrend
819100,8191,8201,Uptrend
838300,8383,8393,Downtrend
838300,8383,8393,Downtrend
841400,8414,8424,Uptrend
846400,8464,8474,Downtrend
865100,8651,8661,Uptrend
865100,8651,8661,Uptrend
868400,8684,8694,Downtrend
870700,8707,8717,Uptrend
903700,9037,9047,Uptrend
903700,9037,9047,Uptrend
921800,9218,9228,Downtrend
934300,9343,9353,Downtrend
934300,9343,9353,Downtrend
937500,9375,9385,Downtrend
938600,9386,9396,Uptrend
951400,9514,9524,Uptrend
990600,9906,9916,Uptrend
